Study_Hours,Attendance_Percentage,Assignment_Score,Quiz_Score,Project_Score,Midterm_Exam,Course_Work_Score,Final_Exam_Score,Status
13.2,88.8,74.5,66.6,82.4,82.9,75.3,88.1,Pass
1.3,61.4,41.2,38.6,41.2,35.9,40.4,32.0,Fail
2.4,61.8,44.6,38.2,46.6,36.8,43.5,43.6,Fail
4.0,59.4,61.5,9.9,42.6,54.1,38.5,35.6,Fail
11.3,67.0,53.2,47.2,58.1,31.7,53.4,60.7,Pass
13.3,79.1,62.7,74.3,69.5,80.2,68.9,79.3,Pass
10.1,68.4,47.1,42.2,51.7,64.7,47.5,50.6,Pass
3.0,62.1,45.4,36.0,32.3,44.5,37.3,28.3,Fail
4.7,67.2,34.1,32.3,57.7,53.5,43.0,35.9,Fail
8.9,71.2,61.0,64.1,56.9,49.3,60.3,55.5,Pass
5.7,67.9,51.3,37.4,51.8,56.9,47.3,50.1,Pass
5.3,67.4,46.2,49.7,53.2,51.9,50.1,57.5,Pass
5.3,71.4,55.8,38.0,52.3,44.9,49.1,36.0,Fail
12.6,96.2,76.4,44.9,69.6,80.5,64.2,80.4,Pass
9.4,81.1,76.0,60.2,74.4,65.5,70.6,63.4,Pass
5.5,63.7,55.0,25.8,48.4,37.0,43.6,34.0,Fail
8.1,79.4,59.5,44.5,66.3,40.3,57.7,55.7,Pass
2.8,54.9,23.8,51.7,49.8,26.8,42.6,26.4,Fail
4.8,61.2,55.4,69.0,41.1,40.8,53.8,40.6,Fail
11.9,79.9,75.3,61.3,77.3,73.4,71.9,71.1,Pass
2.1,67.9,55.2,28.6,48.1,25.5,44.4,24.0,Fail
9.5,76.2,43.6,55.2,55.1,65.8,51.7,64.5,Pass
1.3,56.8,41.3,20.2,43.5,35.1,35.8,33.4,Fail
16.3,74.9,80.3,65.8,79.6,98.3,75.7,96.9,Pass
4.7,66.7,59.0,56.4,48.0,50.6,53.8,40.8,Fail
8.4,68.1,62.0,52.4,73.2,38.0,63.6,46.2,Pass
7.1,75.6,57.4,36.7,61.7,64.4,52.9,45.8,Pass
7.3,66.5,46.4,51.3,47.4,45.1,48.3,43.3,Fail
8.0,67.1,55.2,34.0,60.1,44.8,50.8,43.0,Fail
1.8,49.2,41.5,14.4,37.9,28.9,31.9,28.6,Fail
7.4,75.9,63.8,57.1,52.7,61.9,57.4,61.0,Pass
5.9,69.7,40.0,38.5,50.9,47.0,43.9,53.7,Fail
4.7,47.4,46.0,51.4,47.3,41.2,48.1,46.6,Fail
4.0,68.4,36.7,31.4,41.7,35.4,37.1,41.7,Fail
7.5,65.8,56.9,59.0,47.0,43.9,53.6,47.2,Fail
3.4,70.3,38.7,54.8,38.4,46.9,43.4,27.7,Fail
11.8,73.3,54.0,60.7,57.1,53.8,57.2,65.6,Pass
8.8,64.1,71.3,47.7,64.5,49.6,61.5,44.8,Pass
7.8,83.2,49.5,47.6,64.3,56.2,54.8,53.1,Pass
11.5,86.4,63.8,57.1,64.7,72.5,62.2,68.8,Pass
1.6,60.4,41.2,19.2,40.7,31.7,34.4,21.6,Fail
2.7,66.2,28.6,43.3,34.8,38.1,35.5,28.1,Fail
9.0,67.1,64.4,57.0,56.5,47.3,59.0,52.7,Pass
4.1,51.3,38.0,34.8,38.8,35.4,37.4,33.0,Fail
4.5,75.9,43.6,44.1,54.5,46.2,48.1,41.1,Fail
2.4,56.5,49.1,30.3,51.9,39.7,44.6,27.0,Fail
3.4,74.3,38.4,30.1,41.5,36.6,37.2,44.5,Fail
12.0,80.0,71.6,49.7,65.5,60.9,62.6,53.4,Pass
8.9,73.0,59.9,47.7,63.8,48.0,57.8,69.5,Pass
7.5,68.7,56.1,45.1,47.4,55.2,49.3,51.8,Pass
4.6,71.1,50.1,53.3,45.7,45.0,49.3,36.6,Fail
7.2,61.2,53.8,52.2,60.4,50.4,56.0,35.9,Fail
12.5,85.7,52.5,77.8,79.6,70.5,70.9,61.8,Pass
4.2,66.2,41.3,47.0,42.1,41.2,43.3,40.5,Fail
6.5,79.8,49.6,35.0,52.3,48.2,46.3,45.2,Fail
16.8,79.2,86.2,58.4,86.6,86.1,78.0,74.8,Pass
10.0,73.1,63.2,45.7,71.1,61.9,61.1,50.3,Pass
4.6,67.6,49.6,38.8,48.9,58.9,46.1,41.0,Fail
9.5,76.0,76.6,47.9,61.4,58.6,61.9,55.1,Pass
2.1,77.0,31.1,45.1,50.1,57.0,42.9,47.2,Fail
6.4,64.2,63.4,55.7,57.5,48.3,58.7,41.8,Fail
9.5,70.4,60.2,42.6,61.7,63.7,55.5,79.8,Pass
8.3,69.8,51.5,35.9,71.2,49.8,54.7,53.6,Pass
9.5,52.9,50.6,63.9,57.0,60.4,57.1,61.3,Pass
10.7,68.4,57.9,57.7,55.2,42.3,56.8,64.0,Pass
8.7,66.5,69.4,45.9,63.7,45.1,60.1,39.5,Fail
8.6,91.4,66.5,71.0,62.8,57.2,66.4,53.6,Pass
7.6,71.2,62.1,60.7,57.9,74.9,60.0,57.2,Pass
3.2,67.8,40.8,33.7,52.3,51.2,43.3,49.6,Fail
12.0,62.7,63.7,64.9,70.7,67.6,66.9,65.3,Pass
6.5,67.3,60.5,56.5,35.1,48.3,49.1,47.7,Fail
9.9,79.4,72.6,64.2,63.3,59.8,66.4,67.6,Pass
11.3,93.7,60.0,74.7,68.6,68.4,67.8,75.9,Pass
4.8,60.3,54.2,32.1,49.6,49.4,45.7,54.8,Pass
5.0,51.5,44.3,39.1,39.7,42.7,40.9,27.4,Fail
5.5,60.4,52.0,57.0,48.5,55.7,52.1,41.5,Fail
13.2,69.7,63.1,58.0,68.3,74.8,63.6,68.8,Pass
3.6,58.2,56.9,31.7,35.5,43.4,40.8,30.6,Fail
14.5,84.7,76.5,69.1,76.5,71.5,74.3,79.3,Pass
7.5,71.7,51.8,35.2,64.3,46.7,51.8,54.7,Pass
7.8,60.3,49.8,50.2,45.7,53.8,48.3,36.4,Fail
11.0,84.5,74.2,45.3,72.0,70.8,64.6,72.9,Pass
7.0,83.5,64.8,62.7,62.7,57.1,63.3,48.1,Pass
12.0,60.8,62.9,42.0,51.4,51.2,52.0,59.8,Pass
4.8,75.2,49.1,52.0,50.9,51.8,50.7,38.1,Fail
14.2,75.7,78.8,58.6,74.3,80.9,70.9,83.6,Pass
5.0,58.5,43.3,31.1,56.6,33.2,45.0,29.6,Fail
14.5,65.8,64.1,63.6,67.7,69.7,65.4,72.2,Pass
5.1,62.5,69.2,44.5,55.8,37.4,56.4,43.9,Fail
5.6,62.5,53.0,43.8,46.7,55.7,47.7,49.2,Fail
3.4,65.3,45.7,41.9,49.5,60.2,46.1,37.0,Fail
4.0,82.0,49.0,50.5,60.2,61.5,53.9,47.3,Pass
6.5,63.7,50.4,27.1,41.6,33.8,39.9,40.7,Fail
7.7,58.0,62.8,47.7,56.5,54.5,55.8,55.7,Pass
11.5,71.2,71.0,45.8,71.3,69.6,63.6,64.8,Pass
5.8,75.3,49.0,35.2,54.3,66.2,47.0,50.7,Pass
3.1,61.7,42.1,27.3,47.0,33.8,39.6,31.0,Fail
8.4,75.3,48.9,34.6,65.2,55.9,51.1,43.8,Fail
7.4,70.2,58.0,48.7,48.4,43.8,51.4,55.1,Pass
8.9,71.2,27.4,36.5,59.1,45.1,42.8,61.3,Pass
4.4,78.0,39.9,47.8,60.5,49.8,50.5,56.6,Pass
4.7,57.9,47.5,53.5,44.9,57.7,48.3,48.2,Pass
4.4,57.0,24.9,53.0,39.3,43.7,39.1,29.3,Fail
12.8,68.1,84.3,50.4,66.6,67.9,67.0,52.8,Pass
14.3,79.9,65.5,55.8,76.6,63.9,67.0,74.7,Pass
4.6,65.9,52.8,48.6,60.9,47.4,54.8,36.5,Fail
4.7,71.3,60.9,43.7,68.5,42.5,58.8,38.4,Fail
9.6,70.9,62.6,53.2,73.9,56.5,64.3,55.9,Pass
15.2,76.7,73.4,55.8,74.0,92.0,68.4,85.9,Pass
17.0,83.0,74.4,74.2,75.6,80.9,74.8,80.8,Pass
4.5,79.0,42.2,52.4,42.3,47.1,45.3,49.5,Fail
5.2,56.9,43.7,33.7,51.1,45.4,43.7,35.5,Fail
7.9,62.1,55.3,52.1,76.7,21.8,62.9,38.0,Fail
8.1,70.0,57.0,51.8,60.6,49.4,56.9,56.9,Pass
6.0,83.5,49.4,43.2,60.7,38.3,52.1,42.1,Fail
3.9,56.1,53.1,37.1,46.5,35.3,45.7,45.8,Fail
6.5,67.7,41.9,36.8,57.2,67.4,46.5,47.8,Pass
17.0,73.4,80.8,78.5,75.4,57.4,78.0,83.5,Pass
4.8,68.9,57.1,33.5,55.1,31.0,49.2,27.3,Fail
7.6,52.6,52.9,39.5,50.3,60.9,47.8,47.9,Pass
23.2,79.6,100.0,94.1,99.0,99.9,97.8,100.0,Pass
4.7,75.9,55.4,39.6,54.5,52.4,50.3,59.4,Pass
9.9,72.0,72.4,46.4,68.9,61.9,63.2,64.4,Pass
17.4,74.9,55.9,73.7,70.8,84.5,67.2,91.9,Pass
9.4,70.9,67.6,69.6,71.0,58.6,69.6,62.1,Pass
12.3,74.3,71.6,71.1,77.0,40.9,73.6,57.3,Pass
10.6,77.2,68.6,63.1,65.4,65.8,65.7,45.1,Pass
9.0,54.2,59.2,57.3,52.4,64.4,55.9,49.9,Pass
14.1,68.6,64.9,67.8,61.9,81.6,64.6,71.4,Pass
9.7,64.0,64.7,54.4,53.2,64.1,57.0,51.7,Pass
6.0,72.2,67.9,54.5,54.9,51.2,58.7,35.4,Fail
7.3,68.7,40.2,51.4,55.9,55.4,49.8,64.7,Pass
8.3,81.5,70.6,53.2,66.4,68.2,63.7,55.1,Pass
5.2,72.9,51.2,46.3,66.1,35.8,55.7,29.6,Fail
7.5,66.2,49.6,51.0,52.2,69.9,51.1,79.8,Pass
6.9,67.9,44.5,49.9,50.2,61.7,48.4,60.7,Pass
9.7,82.0,67.0,60.1,66.5,81.5,64.7,60.6,Pass
20.0,95.5,100.0,74.0,88.2,98.9,87.5,93.2,Pass
7.7,68.5,52.8,47.2,68.0,49.8,57.2,39.9,Fail
15.4,70.6,77.3,55.1,88.0,79.4,74.9,67.0,Pass
9.5,54.6,55.3,51.9,62.3,62.1,57.1,50.5,Pass
7.5,52.2,37.5,47.6,56.3,66.5,48.0,57.4,Pass
5.0,69.8,49.5,55.3,51.2,46.3,51.9,54.2,Pass
7.5,72.6,51.5,52.4,62.7,52.1,56.2,60.9,Pass
7.2,63.2,45.3,43.3,62.5,60.8,51.6,62.3,Pass
4.2,75.5,47.6,39.3,50.1,45.0,46.1,40.7,Fail
4.6,63.9,45.8,46.9,59.3,39.9,51.5,44.0,Fail
8.3,65.3,64.2,43.5,59.0,49.9,55.9,54.4,Pass
15.3,87.7,77.1,72.0,79.7,63.6,76.6,75.9,Pass
6.4,76.0,44.4,56.7,49.8,48.1,50.2,57.5,Pass
2.3,62.3,52.9,53.9,47.3,43.6,51.0,40.5,Fail
1.1,65.5,44.9,44.2,51.2,36.8,47.2,31.9,Fail
3.3,69.1,49.6,34.8,33.3,46.7,38.6,33.1,Fail
10.0,89.4,73.8,52.6,73.3,79.0,67.2,79.6,Pass
2.7,62.2,43.9,42.2,50.2,61.1,45.9,31.7,Fail
10.9,63.6,56.6,53.0,63.0,59.2,58.1,48.9,Pass
9.7,76.6,65.2,42.2,51.4,51.2,52.8,38.6,Fail
6.3,68.1,58.0,69.2,46.0,49.2,56.6,46.3,Pass
4.2,65.9,51.2,42.3,49.5,51.5,47.8,45.6,Fail
5.7,66.6,57.9,55.4,42.2,72.0,50.9,43.3,Pass
8.2,57.1,54.3,44.3,73.8,53.5,59.1,51.0,Pass
2.8,65.5,37.3,37.3,54.4,44.7,44.1,45.7,Fail
14.5,74.5,66.3,66.9,66.1,73.2,66.4,80.1,Pass
8.2,67.4,67.6,47.4,66.2,56.8,61.0,49.4,Pass
8.7,67.3,57.9,44.1,64.2,67.5,56.3,65.2,Pass
9.6,71.2,51.5,73.7,58.8,70.0,61.1,70.5,Pass
13.7,78.5,61.2,68.0,79.3,74.1,70.5,82.9,Pass
7.5,68.8,44.9,34.5,41.3,55.1,40.3,57.2,Pass
10.0,81.2,71.0,58.2,65.6,61.9,65.0,49.7,Pass
4.3,71.2,52.4,29.3,48.3,55.7,43.8,57.6,Pass
17.1,79.9,92.9,65.0,96.3,99.9,85.9,93.3,Pass
7.2,60.4,57.1,46.9,47.9,43.0,50.4,42.0,Fail
4.3,69.8,54.6,46.8,56.7,39.2,53.1,46.9,Fail
5.0,63.5,65.0,19.2,48.0,40.2,44.5,38.1,Fail
1.5,60.4,33.4,48.8,48.3,44.5,44.0,10.5,Fail
5.0,55.5,34.6,33.9,42.8,38.7,37.7,47.3,Fail
0.9,64.4,45.5,31.1,34.3,43.1,36.7,27.4,Fail
10.4,93.2,66.8,75.0,71.5,57.3,71.1,61.6,Pass
8.6,66.3,59.5,65.9,65.2,57.3,63.7,54.8,Pass
3.4,69.1,57.3,34.2,54.1,43.8,49.1,36.1,Fail
6.5,77.8,62.4,58.3,49.0,47.0,55.8,49.6,Pass
6.7,63.9,64.7,47.1,44.7,49.4,51.4,54.2,Pass
3.0,44.2,32.0,56.5,34.0,46.4,40.2,38.9,Fail
5.8,72.5,60.5,39.8,49.4,49.0,49.8,38.1,Fail
6.8,68.8,48.1,62.0,48.8,57.6,52.6,40.2,Fail
5.7,69.3,65.5,39.6,52.6,61.8,52.6,47.0,Pass
4.3,65.6,51.9,31.2,54.3,35.4,46.6,30.8,Fail
3.4,73.4,52.9,38.1,49.1,46.7,46.9,33.7,Fail
5.6,65.9,46.3,29.0,43.5,21.1,40.0,28.5,Fail
4.6,82.9,49.8,37.5,49.2,37.6,45.9,51.7,Fail
9.3,76.7,64.9,51.8,67.6,68.2,62.0,65.8,Pass
14.2,85.1,87.9,65.2,78.5,72.8,77.3,73.3,Pass
11.2,73.5,77.1,66.3,63.8,69.3,68.5,66.9,Pass
6.9,70.8,57.9,55.3,61.8,40.4,58.7,49.0,Pass
4.4,51.8,41.0,37.3,50.3,15.9,43.6,22.8,Fail
11.0,68.6,67.2,40.7,70.8,55.8,60.7,60.7,Pass
9.6,80.1,73.3,36.9,66.6,56.5,59.7,40.8,Pass
13.6,75.8,71.6,59.1,66.7,69.5,65.9,72.4,Pass
7.5,60.0,49.9,39.0,52.4,63.9,47.6,58.7,Pass
16.6,74.4,81.0,64.8,74.4,61.8,73.5,80.5,Pass
7.5,63.5,52.1,62.0,36.9,47.4,49.0,49.0,Fail
4.3,64.8,45.2,35.2,47.3,40.4,43.0,28.6,Fail
4.9,59.2,47.1,32.8,33.6,42.0,37.4,42.6,Fail
9.0,82.2,68.0,55.3,61.0,71.6,61.4,71.0,Pass
4.6,67.2,47.6,37.2,46.5,44.8,44.0,49.0,Fail
16.5,68.6,73.3,73.8,87.1,86.4,79.0,83.1,Pass
8.6,82.6,63.1,56.8,56.4,72.6,58.5,64.8,Pass
6.8,67.8,50.9,63.6,56.8,41.2,57.1,43.3,Fail
7.2,72.7,68.6,46.4,57.8,64.6,57.6,60.0,Pass
5.7,69.3,66.9,62.2,59.3,49.5,62.4,42.2,Pass
1.9,65.6,41.1,41.9,39.6,39.0,40.7,28.7,Fail
4.9,63.1,42.3,46.3,38.0,47.1,41.8,41.5,Fail
15.4,81.1,71.4,51.3,78.5,81.7,68.2,80.4,Pass
7.6,67.9,59.1,29.4,58.0,39.0,49.8,34.6,Fail
11.9,77.2,66.3,46.0,70.8,53.4,62.0,61.6,Pass
12.1,73.0,55.9,61.8,65.0,63.7,61.3,56.5,Pass
6.5,65.5,51.4,52.5,51.6,56.6,51.8,49.1,Pass
9.7,59.9,60.6,56.1,65.2,69.4,61.1,79.6,Pass
2.1,62.5,50.8,35.6,50.1,31.4,46.0,35.8,Fail
14.7,79.4,87.3,75.3,72.7,85.8,77.9,72.3,Pass
14.0,91.6,71.9,79.4,77.4,78.5,76.4,78.9,Pass
8.9,74.5,55.2,50.4,53.2,62.6,53.0,62.8,Pass
7.8,63.6,52.7,53.1,60.0,48.5,55.7,39.9,Fail
6.6,59.8,43.6,47.9,54.6,50.5,49.3,49.9,Fail
12.7,77.4,63.0,69.5,80.4,63.6,71.9,67.6,Pass
10.3,66.4,55.0,57.2,66.9,62.2,60.4,59.6,Pass
0.5,56.1,40.4,32.5,40.0,39.1,37.9,22.9,Fail
5.3,60.4,42.1,36.3,67.0,41.4,50.3,40.7,Fail
3.1,61.1,51.1,38.9,49.0,42.2,46.6,46.4,Fail
2.7,69.1,55.3,35.2,52.8,44.3,48.3,33.8,Fail
12.6,59.2,54.0,47.9,50.9,74.0,50.9,76.5,Pass
6.5,78.2,46.0,51.5,62.7,38.1,54.3,45.0,Fail
8.8,68.9,54.0,42.4,76.5,63.2,59.5,59.9,Pass
7.0,63.3,49.8,45.8,56.1,41.3,51.1,56.4,Pass
2.7,70.3,56.6,35.2,54.9,30.7,49.5,31.8,Fail
2.1,60.9,42.1,29.8,51.1,30.7,42.0,30.2,Fail
5.1,57.7,50.9,53.3,61.7,37.0,55.9,43.5,Fail
5.3,54.2,50.2,55.0,52.6,46.9,52.6,34.1,Fail
5.3,71.9,45.1,42.0,41.8,40.3,42.8,49.8,Fail
5.4,72.6,50.6,54.0,55.7,55.9,53.7,45.4,Pass
19.2,79.7,82.2,62.9,91.2,68.9,80.0,81.9,Pass
11.8,84.7,72.0,51.5,77.3,79.6,68.0,62.3,Pass
7.7,69.5,44.8,48.8,55.4,41.0,50.2,39.2,Fail
6.4,78.3,51.5,39.1,55.2,57.0,49.3,54.4,Pass
6.5,60.1,51.1,47.7,49.9,41.8,49.6,52.3,Fail
10.1,63.5,55.7,55.7,59.5,56.1,57.2,51.0,Pass
6.3,63.5,40.4,44.3,52.4,41.4,46.4,48.2,Fail
11.2,70.2,57.7,78.5,68.7,47.8,68.3,56.3,Pass
8.2,79.0,49.0,56.1,63.4,55.6,56.9,44.2,Pass
19.3,85.5,95.3,84.0,86.7,81.3,88.5,87.0,Pass
6.1,61.2,48.0,48.1,43.2,35.6,46.1,46.0,Fail
12.3,74.8,66.5,52.7,72.2,64.6,64.6,58.9,Pass
3.3,60.5,36.9,54.9,42.6,39.4,44.6,25.0,Fail
4.4,58.8,48.3,26.7,59.1,42.1,46.1,33.4,Fail
17.9,80.8,85.6,77.1,90.7,91.2,85.1,84.6,Pass
10.9,71.6,56.0,63.6,66.9,54.2,62.6,73.6,Pass
8.9,64.6,50.0,59.6,52.6,45.1,53.9,52.3,Pass
22.1,80.3,84.3,80.9,82.1,100.0,82.4,100.0,Pass
6.4,74.2,43.9,54.3,55.4,50.8,51.6,48.0,Pass
12.3,78.1,71.1,52.2,72.3,87.1,65.9,77.8,Pass
12.8,82.9,76.5,78.9,62.2,56.3,71.5,73.7,Pass
15.8,76.7,63.1,67.5,79.2,82.3,70.9,70.9,Pass
3.0,54.9,49.5,30.9,44.6,29.7,42.0,22.5,Fail
6.4,63.1,58.8,39.1,35.6,41.8,43.6,48.1,Fail
8.1,77.9,36.8,55.0,52.5,54.2,48.5,55.0,Pass
15.7,66.0,62.4,51.8,66.9,86.3,61.0,85.5,Pass
8.7,82.0,57.1,62.6,55.3,47.5,58.0,47.2,Pass
12.8,66.5,70.1,54.4,71.2,52.2,65.8,61.6,Pass
2.8,69.6,50.0,50.3,60.9,48.5,54.4,50.0,Pass
5.5,58.4,41.1,30.5,51.8,59.7,42.2,42.6,Fail
14.0,72.0,82.6,65.0,78.6,66.5,75.7,78.2,Pass
6.0,50.7,41.6,45.9,41.8,54.6,43.0,48.6,Fail
6.7,82.9,51.6,56.4,63.2,65.1,57.7,49.3,Pass
15.5,83.2,66.7,65.2,76.6,82.8,70.2,91.5,Pass
3.8,69.6,47.1,29.6,49.8,45.0,42.9,49.9,Fail
4.4,61.3,54.4,35.9,45.2,39.6,45.2,27.5,Fail
2.6,55.7,34.7,45.1,30.5,45.9,36.1,41.6,Fail
15.9,85.3,79.1,90.1,87.5,90.3,85.8,82.8,Pass
11.7,64.4,64.3,42.2,66.2,57.6,58.4,60.7,Pass
11.5,72.5,64.5,51.8,65.5,51.4,61.1,43.9,Pass
5.4,56.5,50.3,25.4,62.0,35.9,47.5,35.5,Fail
2.5,64.0,51.4,31.6,39.4,29.0,40.7,23.5,Fail
2.0,47.1,40.3,25.4,43.3,31.2,37.0,26.7,Fail
14.1,65.1,76.1,51.5,85.7,74.2,72.6,65.1,Pass
9.2,64.2,48.9,66.3,61.1,62.4,59.0,50.2,Pass
10.3,77.3,60.3,67.3,57.7,69.8,61.4,57.2,Pass
7.9,65.2,46.6,50.9,62.6,56.1,54.3,61.7,Pass
4.0,72.7,54.2,41.0,48.3,45.7,47.9,39.7,Fail
5.6,78.7,64.6,55.0,54.1,52.5,57.5,51.6,Pass
3.4,61.6,42.8,28.9,39.7,51.0,37.4,42.4,Fail
3.1,51.9,44.0,36.9,54.1,32.6,45.9,25.6,Fail
11.2,81.2,54.8,54.5,64.9,65.8,58.8,68.9,Pass
2.1,50.2,39.4,53.3,33.3,16.2,41.1,23.5,Fail
3.4,56.9,30.5,24.5,51.5,33.1,37.1,26.7,Fail
5.8,53.4,48.1,38.7,37.6,41.7,41.1,39.7,Fail
7.1,76.2,41.7,38.0,57.3,65.2,46.8,69.6,Pass
2.6,67.7,59.1,44.4,44.1,29.2,48.7,21.2,Fail
2.0,75.3,46.2,45.0,52.4,40.9,48.3,31.3,Fail
8.6,66.8,56.5,44.3,56.0,54.6,52.6,57.6,Pass
7.6,62.5,69.2,36.2,47.9,57.1,50.8,40.1,Fail
13.9,72.5,70.1,60.2,73.3,68.3,68.4,69.5,Pass
7.2,58.0,38.9,39.1,48.0,54.8,42.6,58.0,Pass
9.1,82.3,59.4,56.2,70.9,65.4,63.0,57.2,Pass
4.2,92.1,71.6,61.8,61.4,47.5,64.6,53.1,Pass
4.3,59.4,39.3,45.3,61.4,33.1,49.9,27.5,Fail
2.8,68.1,42.5,45.0,42.9,60.7,43.4,53.8,Pass
4.2,63.8,59.9,40.2,58.9,38.8,53.6,55.2,Pass
5.5,70.1,45.9,68.4,50.4,36.4,54.4,26.4,Fail
13.2,84.3,70.9,66.2,73.8,70.8,70.6,84.4,Pass
3.8,55.4,55.0,43.7,52.0,34.4,50.4,32.6,Fail
19.8,79.9,79.0,88.4,79.9,81.8,82.2,88.0,Pass
9.6,81.1,57.1,55.9,73.5,63.5,63.3,53.4,Pass
8.5,74.3,44.5,54.1,64.1,60.6,55.2,47.9,Pass
6.8,70.8,46.0,42.5,60.9,34.3,50.9,49.0,Fail
6.1,71.4,46.6,46.4,60.9,52.4,52.3,44.7,Fail
4.6,70.4,47.4,55.9,55.6,54.8,53.2,29.6,Fail
2.5,72.3,49.5,49.1,53.4,34.2,50.9,40.5,Fail
3.9,70.7,48.7,47.4,59.7,33.6,52.7,37.9,Fail
15.8,78.6,65.3,77.6,76.9,71.5,73.6,73.9,Pass
9.3,74.0,71.7,53.6,63.4,56.1,63.0,66.3,Pass
15.8,78.4,66.3,77.9,80.3,80.2,75.4,86.1,Pass
4.6,59.6,61.5,38.6,51.1,32.8,50.5,40.0,Fail
3.3,63.5,46.9,23.4,53.6,35.6,42.5,19.6,Fail
6.8,67.2,62.1,63.3,69.8,51.2,65.5,50.3,Pass
4.0,51.2,47.6,34.8,38.1,39.8,40.0,41.4,Fail
7.7,75.4,70.1,60.3,62.7,44.4,64.2,44.2,Pass
2.1,70.1,44.9,33.9,39.1,32.0,39.3,27.3,Fail
1.4,66.0,40.5,10.4,41.9,27.3,32.0,10.8,Fail
8.3,77.0,62.1,51.9,61.3,72.6,58.7,43.7,Pass
16.1,77.9,73.4,53.3,75.6,87.6,68.2,91.0,Pass
8.5,66.1,60.5,57.0,65.5,55.2,61.4,50.9,Pass
9.2,78.6,74.4,52.8,68.8,47.4,65.7,47.7,Pass
7.0,59.9,38.4,56.3,47.1,58.0,47.2,46.2,Fail
7.4,60.1,52.2,48.4,60.5,60.9,54.4,60.5,Pass
2.4,66.5,62.4,27.6,47.8,37.0,46.1,47.0,Fail
4.1,68.3,45.6,47.1,46.0,40.1,46.2,45.6,Fail
13.1,83.2,79.3,50.6,68.3,65.4,66.3,69.8,Pass
3.1,50.0,48.2,31.6,32.6,41.0,37.0,48.0,Fail
5.5,65.8,39.2,26.8,47.3,50.7,38.7,38.7,Fail
12.9,66.4,68.1,63.1,68.8,57.8,66.9,55.0,Pass
7.3,75.6,59.0,52.2,66.2,47.5,59.8,55.6,Pass
7.5,79.7,84.4,52.6,50.8,47.3,61.4,56.8,Pass
5.5,70.6,31.2,36.3,63.8,63.4,45.8,52.7,Pass
10.0,67.5,47.3,66.0,55.0,63.2,56.0,63.1,Pass
11.4,67.7,61.3,65.2,62.3,74.1,62.9,57.5,Pass
3.9,61.4,43.4,41.0,44.5,42.2,43.1,38.7,Fail
2.6,56.4,35.1,29.6,37.4,38.9,34.4,22.1,Fail
1.6,60.6,34.8,30.5,39.1,31.4,35.2,30.4,Fail
9.0,64.8,62.9,50.9,58.4,69.0,57.5,69.5,Pass
8.4,59.0,47.8,38.3,53.9,54.2,47.4,55.2,Pass
22.9,90.5,88.6,95.7,100.0,100.0,95.3,100.0,Pass
7.0,72.1,63.6,59.8,53.6,37.2,58.5,45.4,Fail
6.3,81.2,63.7,64.5,73.1,60.1,67.7,50.8,Pass
7.8,65.9,51.5,45.5,60.4,57.3,53.3,49.8,Pass
8.1,54.6,40.9,58.9,41.2,62.7,46.4,51.1,Pass
6.0,73.7,61.1,59.6,51.3,49.1,56.7,37.4,Fail
4.0,72.2,42.1,36.2,43.5,37.7,40.9,40.4,Fail
6.8,77.3,67.1,40.3,60.3,69.5,56.3,55.4,Pass
6.6,79.7,60.5,59.2,69.1,42.6,63.6,57.1,Pass
6.6,79.8,55.6,44.5,64.9,46.6,56.0,52.1,Pass
10.6,64.9,64.2,47.9,56.1,73.6,56.1,77.8,Pass
6.7,80.4,41.9,57.2,66.0,64.2,56.1,66.7,Pass
2.6,60.5,55.2,23.4,38.8,33.8,39.1,21.0,Fail
4.5,71.8,48.9,38.8,45.7,43.7,44.6,36.5,Fail
5.9,69.2,53.9,28.5,61.8,46.0,49.4,34.5,Fail
6.9,60.5,47.3,37.7,59.9,56.1,49.5,41.8,Fail
9.1,80.2,60.9,49.2,70.3,68.8,61.2,56.4,Pass
6.9,64.6,66.0,39.6,56.8,55.5,54.4,63.9,Pass
1.4,76.6,43.6,33.4,46.5,46.3,41.7,48.1,Fail
2.8,57.3,39.4,17.0,34.9,40.5,30.9,36.5,Fail
9.4,63.2,63.2,42.4,60.3,34.6,55.8,44.0,Fail
5.8,61.7,52.6,55.3,47.1,51.5,51.2,32.8,Fail
7.3,80.7,71.2,53.9,61.8,54.4,62.2,47.6,Pass
5.4,53.9,30.8,35.7,61.6,62.5,44.6,47.6,Fail
4.5,72.7,47.1,37.2,54.2,33.4,47.0,31.3,Fail
5.5,81.3,44.0,54.3,48.1,42.5,48.7,53.0,Fail
7.3,67.4,64.7,48.7,66.8,54.3,60.7,65.3,Pass
6.7,64.9,42.5,35.9,62.3,38.8,48.4,37.3,Fail
11.3,74.2,67.5,53.6,77.8,88.7,67.4,72.0,Pass
2.3,53.8,30.3,22.4,36.5,39.1,30.4,29.3,Fail
2.5,84.2,46.3,35.3,50.9,39.7,44.8,34.3,Fail
5.8,72.3,45.3,52.0,45.1,54.9,47.2,42.1,Fail
9.1,61.2,56.5,55.6,69.1,58.7,61.3,50.3,Pass
10.3,65.9,76.6,63.4,65.7,56.0,68.3,48.4,Pass
4.6,67.0,37.9,43.1,39.5,34.3,40.1,41.6,Fail
0.7,50.5,27.4,15.6,47.1,18.3,31.7,24.8,Fail
